"ID","Meta: _thumbnail_id","Заголовок","Описание","Кратк.Описание.","Тип","Статус","Обычная цена","Цена продажи","Артикул","Управление запасами","Количество в запасе","Статус запасов",
12466,,МС100/40х610-4.44(880),,,"simple, virtual",1,3,0,,0,0,1
12475,,МС80/30х200-4.44D(515),,,"simple, virtual",1,3,0,,0,0,1
12478,,МС75/30х200-3.44(515)(01),,,"simple, virtual",1,3,0,,0,0,1
12481,,МС100/50х320-4.22(610),,,"simple, virtual",1,3,0,,0,0,1
12487,,МС100/40х400-4.44.1(715)(01),,,"simple, virtual",1,3,0,,0,0,1
12493,,МС80/40х630-4.11(930),,,"simple, virtual",1,3,0,,0,0,1
12496,,МС40/25х125-4.22(265),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12499,,МСР30х125-4.22.3(265),,,"simple, virtual",1,3,0,,0,0,1
12535,,МС50/25х200-3.24(515),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12538,,МС50/25х200-3.11(435),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12544,,С75/30х200-3.44(515),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12547,,МС50/30х400-3.11(660),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12553,,МС80/56х280-3.11(645),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12556,,МС50/25х160-3.22(395),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12559,,МС80/40х320-3.11(620),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12562,,МC80/56х160-3.11(510)(01),,,"simple, virtual",1,3,0,,0,0,1
12565,,МC80/56х400-3.11(765)(01),,,"simple, virtual",1,3,0,,0,0,1
12568,,МС80/56х560-3.11(925)(01) ,,,"simple, downloadable, virtual",1,3,0,,0,0,1
12571,,МС80/56х630-3.11(1010)(01),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12574,,МC80/56х280-3.11(645)(01),,,"simple, virtual",1,3,0,,0,0,1
12583,,МС110/56х280-3.11(580)(01),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12586,,"МС80/56х630-3.11 (1010)(01)",,,"simple, virtual",1,3,0,,0,0,1
12592,,МС110/56х1120-3.11(1520)(01),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12601,,МС50/25х200-3.22(435)(01),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12604,,МC80/50х160-3.11(510),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12607,,МC80/50х400-3.11(765)(01) ,,,"simple, downloadable, virtual",1,500,0,,0,0,1
12610,,МС80/50х630-3.11(1010) ,,,"simple, downloadable, virtual",1,500,0,,0,0,1
12613,,МC80/50х280-3.11(610),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12616,,МС110/56х280-3.11(645)(01),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12622,,МС110/56х900-3.11(1300)(01),,,"simple, downloadable, virtual",1,3,0,,0,0,1
12631,,МC80/50х400-3.11(1085),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12634,,МС80/50х560-3.11(925)(01),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12637,,МС125/63х400-5.11.3(980),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12640,,МC80/56х160-3.11(525),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12643,,МC80/56х400-3.11(765),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12646,,МС80/56х700-3.11(1100),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12652,,МC80/56х280-3.11(645),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12655,,МС80/56х630-3.11(995),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12673,,МС80/56х900-3.11(1265),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12686,,МС80/56х390-3.12(890),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12692,,МC80/50х200-3.11(445),,,"simple, virtual",1,500,0,,0,0,1
12704,,МС110/56х900-3.11(1300),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12707,,МС110/63х900-3.11(1300),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12710,,МС80/56х400-3.11(765),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12716,,МС80/56х900-3.11(1250),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12719,,МС110/56х140-3.31(132),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12722,,МС110/56х1120-3.11(1520),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12725,,МС110/56х280-3.11(680),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12728,,МС80/56х560-3.11(925),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12731,,МС125/60х400-4.11.1(1040) ,,,"simple, downloadable, virtual",1,500,0,,0,0,1
12734,,МС125/60х710-4.11.1(1160),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12737,,МС160/80х400-4.11.1(894) ,,,"simple, downloadable, virtual",1,500,0,,0,0,1
12740,,МС125/60х710-4.14.1(1160) ,,,"simple, downloadable, virtual",1,500,0,,0,0,1
12743,,МС160/80х500-4.11.1(1030),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12746,,МС125/80х800-4.14.1(1320),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12749,,МС125/63х710-4.11.6(1160),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12752,,МС140/80х800-5.14.6F(1320),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12755,,МС125/63х360-4.11(780),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12758,,МС125/56х554-3.22(970) ,,,"simple, downloadable, virtual",1,500,0,,0,0,1
12761,,МС125/63х400-4.11(1040),,,"simple, downloadable, virtual",1,500,0,,0,0,1
12764,,МС125/63х710-4.11(1125) ,,,"simple, downloadable, virtual",1,500,0,,0,0,1
12767,,МС100/50х250-4.11С(560),,,"simple, downloadable, virtual",1,500,0,,0,0,1
